image_path,site_id,task_label,v1_label,v2_label,split,is_valid
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/Before/20250618_044655699_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/Before/20250618_044703781_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/Before/20250617_031929906_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/Before/20250618_044640572_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/Before/20250617_031923881_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/Before/20250618_044651901_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/Before/20250618_044644503_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/After/20250618_053726409_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/After/20250618_053732923_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/After/20250618_053751712_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/After/20250618_053740225_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/After/20250617_041346785_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/After/20250617_041340304_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 9th floor carpet/After/20250618_053743911_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/Before/20250607_040833113_iOS.heic,677_ALA_MOANA,Trash Removal,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/Before/20250607_040824580_iOS.heic,677_ALA_MOANA,Trash Removal,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/Before/20250607_040810731_iOS.heic,677_ALA_MOANA,Trash Removal,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/Before/20250607_040817081_iOS.heic,677_ALA_MOANA,Trash Removal,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/Before/20250607_040943749_iOS.heic,677_ALA_MOANA,Trash Removal,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/Before/20250607_041414108_iOS.heic,677_ALA_MOANA,Trash Removal,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_043423541_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_044433192_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_043550225_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_043555469_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_043142091_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_044438771_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_043020477_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_043544861_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean trash room/After/20250607_043024461_iOS.heic,677_ALA_MOANA,Trash Removal,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/Before/20250620_034518230_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/Before/20250620_042725372_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/Before/20250620_042714298_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/Before/20250618_031142649_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/Before/20250620_034515274_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/Before/20250620_042721957_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/Before/20250618_031130356_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250620_050740105_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250620_050728540_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250620_041850361_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250618_034541971_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250620_050732113_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250620_041854398_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250620_041846436_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 6th floor carpet/After/20250618_034605438_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/Before/20250618_034953136_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/Before/20250618_035017127_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/Before/20250618_035001562_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/Before/20250618_034944175_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/After/20250618_044352246_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/After/20250618_044345161_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/After/20250618_044334679_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 10th floor carpet/After/20250618_044330458_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 4th floor carpet/Before/20250626_044315293_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 4th floor carpet/Before/20250626_044304125_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 4th floor carpet/Before/20250626_044326286_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 4th floor carpet/After/20250626_052945518_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 4th floor carpet/After/20250626_052935106_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 4th floor carpet/After/20250626_052927733_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/Before/20250612_035131736_iOS.heic,677_ALA_MOANA,Window/Glass,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/Before/20250612_032032748_iOS.heic,677_ALA_MOANA,Window/Glass,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/Before/20250612_035145921_iOS.heic,677_ALA_MOANA,Window/Glass,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/Before/20250612_040151132_iOS.heic,677_ALA_MOANA,Window/Glass,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/Before/20250612_032012595_iOS.heic,677_ALA_MOANA,Window/Glass,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/Before/20250612_040205035_iOS.heic,677_ALA_MOANA,Window/Glass,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/After/20250612_034907046_iOS.heic,677_ALA_MOANA,Window/Glass,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/After/20250612_034912846_iOS.heic,677_ALA_MOANA,Window/Glass,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/After/20250612_041911653_iOS.heic,677_ALA_MOANA,Window/Glass,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Lobby glass doors/After/20250612_041902133_iOS.heic,677_ALA_MOANA,Window/Glass,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/Unit 304 emergency clean/20250612_043113791_iOS.heic,677_ALA_MOANA,General Cleaning,Before,Unlabeled,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/Unit 304 emergency clean/20250612_043902928_iOS.heic,677_ALA_MOANA,General Cleaning,After,Unlabeled,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/Unit 304 emergency clean/20250612_043539944_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,Unlabeled,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/Unit 304 emergency clean/20250612_043335326_iOS.heic,677_ALA_MOANA,General Cleaning,Before,Unlabeled,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/Unit 304 emergency clean/20250612_043526910_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,Unlabeled,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Courtyard spill/20250606_031144338_iOS.heic,677_ALA_MOANA,General Cleaning,Before,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Courtyard spill/20250606_033500176_iOS.heic,677_ALA_MOANA,General Cleaning,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Courtyard spill/20250606_032242864_iOS.heic,677_ALA_MOANA,General Cleaning,Before,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Courtyard spill/20250606_032005899_iOS.heic,677_ALA_MOANA,General Cleaning,Before,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Courtyard spill/20250606_033444691_iOS.heic,677_ALA_MOANA,General Cleaning,Before,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/Before/20250626_032424802_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/Before/20250626_032422125_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/Before/20250626_032439363_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/Before/20250626_032432780_iOS.heic,677_ALA_MOANA,Floor/Carpet,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/After/20250626_041405262_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/After/20250626_041420959_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/After/20250626_041416373_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE 5th floor carpet/After/20250626_041409276_iOS.heic,677_ALA_MOANA,Floor/Carpet,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/Before/20250607_030417270_iOS.heic,677_ALA_MOANA,General Cleaning,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/Before/20250607_030833377_iOS.heic,677_ALA_MOANA,General Cleaning,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/Before/20250607_030421928_iOS.heic,677_ALA_MOANA,General Cleaning,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/Before/20250607_031107389_iOS.heic,677_ALA_MOANA,General Cleaning,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/After/20250607_032542281_iOS.heic,677_ALA_MOANA,General Cleaning,Before,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/After/20250607_034908669_iOS.heic,677_ALA_MOANA,General Cleaning,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/After/20250607_034244824_iOS.heic,677_ALA_MOANA,General Cleaning,After,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana JUNE/DONE Clean bird poop by stairs/After/20250607_033211695_iOS.heic,677_ALA_MOANA,General Cleaning,Before,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035619951_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041642664_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035409056_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041726729_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250510_043631167_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041407782_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035544744_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035555160_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041645020_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041446909_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041458209_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041448237_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041943045_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035410940_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041705700_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041920005_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041946435_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041517104_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035415687_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041428336_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035603078_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_041918361_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE Night crew/20250531_035023804_iOS.heic,677_ALA_MOANA,General Cleaning,Work_In_Progress,After,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_011252534_iOS.heic,677_ALA_MOANA,Restroom,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_004045486_iOS.heic,677_ALA_MOANA,Restroom,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_011253983_iOS.heic,677_ALA_MOANA,Restroom,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_020435906_iOS.heic,677_ALA_MOANA,Restroom,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_004052383_iOS.heic,677_ALA_MOANA,Restroom,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_004024257_iOS.heic,677_ALA_MOANA,Restroom,After,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_011256076_iOS.heic,677_ALA_MOANA,Restroom,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_004021548_iOS.heic,677_ALA_MOANA,Restroom,Before,Before,train,True
data/original/677_ALA_MOANA/677 Ala Moana MAY/DONE 2nd fl restroom cleaning for reopening/Before/20250513_011306039_iOS.heic,677_ALA_MOANA,Restroom,Before,Before,train,True
